;kind;etag;id;publishedAt;channelId;title;description;channelTitle;tags;categoryId;liveBroadcastContent;defaultAudioLanguage;thumbnails.default.url;thumbnails.default.width;thumbnails.default.height;thumbnails.medium.url;thumbnails.medium.width;thumbnails.medium.height;thumbnails.high.url;thumbnails.high.width;thumbnails.high.height;thumbnails.standard.url;thumbnails.standard.width;thumbnails.standard.height;thumbnails.maxres.url;thumbnails.maxres.width;thumbnails.maxres.height;localized.title;localized.description;defaultLanguage;duration;dimension;definition;caption;licensedContent;projection;regionRestriction.blocked;viewCount;likeCount;favoriteCount;commentCount
52;youtube#video;dYINh8NbCrW5Y9WZbkgUTQTCbzA;0JKAD2JfToQ;2022-10-18T20:19:23Z;UCRuy5PigeeBuecKnwqhM4yg;TSE autoriza ônibus gratuito no dia da eleição. Vote!;"• Apoie o 247 em brasil247.com/apoio: https://www.brasil247.com/apoio
• Você também pode fazer doação por Pix com a chave pix@brasil247.com.br ou fazer uma assinatura Pix em https://bit.ly/pix-247 e pode pedir sua nota fiscal em contato@brasil247.com.br.

• Faça parte do Instituto Conhecimento Liberta em: https://icl.com.br/247

• Ao contrário da mídia corporativa, a TV 247 se financia por meio da sua própria comunidade. Você pode apoiar a TV 247 e o site Brasil 247 de diversas formas. 
Saiba como:

• Cartão de crédito pela Vindi: https://bit.ly/assine-brasil247
• Boleto ou transferência bancária: email para contato@brasil247.com.br ou no link Vindi
• Seja membro no Youtube: https://www.youtube.com/brasil247/join
• Transferência pelo Paypal: https://bit.ly/PayPal_Brasil247
• Financiamento coletivo pelo Vakinha: http://vaka.me/1391967
• Financiamento coletivo pelo Catarse: https://www.catarse.me/brasil247
• Financiamento coletivo pelo APOIA.se: https://apoia.se/brasil247
• Financiamento coletivo pelo Patreon: https://www.patreon.com/brasil247

• Acesse o site Brasil 247: https://www.brasil247.com/
• Siga-nos no Twitter: https://twitter.com/brasil247
• Siga-nos no Facebook: https://www.facebook.com/brasil247
• Siga-nos no Instagram: https://instagram.com/brasil_247
• Receba nossa newsletter e fique por dentro do 247: https://www.brasil247.com/info/receba-nossa-newsletter e toque no sininho para ativar as notificações.

• Inscreva-se no nosso canal de vídeos curtos: http://bit.ly/cortes247

• Receba o boletim diário da UFMG sobre a covid no Brasil e no mundo: https://chat.whatsapp.com/FEPDD5bYF4Y8PGCRANDYvO

• Entre no nosso canal do Telegram: https://t.me/brasil247oficial

#brasil247 

© Copyright 2022 - Editora 247 LTDA. Proibida a reprodução sem autorização prévia.";TV 247;;25;none;pt;https://i.ytimg.com/vi/0JKAD2JfToQ/default.jpg;120;90;https://i.ytimg.com/vi/0JKAD2JfToQ/mqdefault.jpg;320;180;https://i.ytimg.com/vi/0JKAD2JfToQ/hqdefault.jpg;480;360;https://i.ytimg.com/vi/0JKAD2JfToQ/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/0JKAD2JfToQ/maxresdefault.jpg;1280.0;720.0;TSE autoriza ônibus gratuito no dia da eleição. Vote!;"• Apoie o 247 em brasil247.com/apoio: https://www.brasil247.com/apoio
• Você também pode fazer doação por Pix com a chave pix@brasil247.com.br ou fazer uma assinatura Pix em https://bit.ly/pix-247 e pode pedir sua nota fiscal em contato@brasil247.com.br.

• Faça parte do Instituto Conhecimento Liberta em: https://icl.com.br/247

• Ao contrário da mídia corporativa, a TV 247 se financia por meio da sua própria comunidade. Você pode apoiar a TV 247 e o site Brasil 247 de diversas formas. 
Saiba como:

• Cartão de crédito pela Vindi: https://bit.ly/assine-brasil247
• Boleto ou transferência bancária: email para contato@brasil247.com.br ou no link Vindi
• Seja membro no Youtube: https://www.youtube.com/brasil247/join
• Transferência pelo Paypal: https://bit.ly/PayPal_Brasil247
• Financiamento coletivo pelo Vakinha: http://vaka.me/1391967
• Financiamento coletivo pelo Catarse: https://www.catarse.me/brasil247
• Financiamento coletivo pelo APOIA.se: https://apoia.se/brasil247
• Financiamento coletivo pelo Patreon: https://www.patreon.com/brasil247

• Acesse o site Brasil 247: https://www.brasil247.com/
• Siga-nos no Twitter: https://twitter.com/brasil247
• Siga-nos no Facebook: https://www.facebook.com/brasil247
• Siga-nos no Instagram: https://instagram.com/brasil_247
• Receba nossa newsletter e fique por dentro do 247: https://www.brasil247.com/info/receba-nossa-newsletter e toque no sininho para ativar as notificações.

• Inscreva-se no nosso canal de vídeos curtos: http://bit.ly/cortes247

• Receba o boletim diário da UFMG sobre a covid no Brasil e no mundo: https://chat.whatsapp.com/FEPDD5bYF4Y8PGCRANDYvO

• Entre no nosso canal do Telegram: https://t.me/brasil247oficial

#brasil247 

© Copyright 2022 - Editora 247 LTDA. Proibida a reprodução sem autorização prévia.";pt;PT1M1S;2d;hd;false;True;rectangular;;8266;1089;0;40
53;youtube#video;TZ-Y9EViHSZGo1oqg29zsW7iEzU;Hcnyf76l2NU;2022-10-03T23:04:52Z;UCaGmdJSSiR7fkh2A-c6emsA;A Rafaela Putini mostra alguns números do 1° turno dessa eleição. Saiba mais no #g1. #shorts;;g1;;25;none;pt-BR;https://i.ytimg.com/vi/Hcnyf76l2NU/default.jpg;120;90;https://i.ytimg.com/vi/Hcnyf76l2NU/mqdefault.jpg;320;180;https://i.ytimg.com/vi/Hcnyf76l2NU/hqdefault.jpg;480;360;https://i.ytimg.com/vi/Hcnyf76l2NU/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/Hcnyf76l2NU/maxresdefault.jpg;1280.0;720.0;A Rafaela Putini mostra alguns números do 1° turno dessa eleição. Saiba mais no #g1. #shorts;;;PT58S;2d;hd;false;False;rectangular;;2104;51;0;3
54;youtube#video;mIzcJx6gk_eiffwXwdwLBFOBYdU;FyMSGxLb4gc;2022-10-08T15:46:01Z;UCyJYZugIbTwCx965dZ47aCg;#eleição #eleições2022 #eleicoes #politica #votolula2022 #ivandourado  #ideologia #riograndedosul;;Senso Comuna;;27;none;pt;https://i.ytimg.com/vi/FyMSGxLb4gc/default.jpg;120;90;https://i.ytimg.com/vi/FyMSGxLb4gc/mqdefault.jpg;320;180;https://i.ytimg.com/vi/FyMSGxLb4gc/hqdefault.jpg;480;360;https://i.ytimg.com/vi/FyMSGxLb4gc/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/FyMSGxLb4gc/maxresdefault.jpg;1280.0;720.0;#eleição #eleições2022 #eleicoes #politica #votolula2022 #ivandourado  #ideologia #riograndedosul;;pt-BR;PT1M1S;2d;hd;false;True;rectangular;;150;1;0;0
55;youtube#video;HISm_Ob_RqXTaG6paO1w8utgcNE;bP1vTY_7fLI;2022-10-04T01:18:21Z;UCzjtGnD7qqeaHW3nvDVrjQA;Rodrigo Pacheco é hostilizado antes da votar na eleição;"Confira íntegra: https://youtu.be/c3fokDr_Gz4

Baixe o app Panflix: https://youtu.be/G2HbM-aO91Q

Inscreva-se no nosso canal:
http://www.youtube.com/ospingosnosis 

Entre no nosso site:
http://jovempan.com.br/

Facebook:
https://www.facebook.com/OsPingosnosIsOficial/

Siga no Twitter:
https://twitter.com/JovemPanNews

Instagram:
https://www.instagram.com/jovempannews/

#JovemPan
#OsPingosNosIs 
-";Os Pingos nos Is;['os pingos nos is', 'jovem pan', 'Jovem Pan ao vivo', 'pingos', 'pingos nos is', 'pingos nos is jovem pan', 'pingos nos is jp', 'os pingos nos is jovem pan', 'pilulapingos', 'victor brown', 'ana paula henkel', 'josé maria trindade', 'diogo schelp', 'guilherme fiuza', 'fiuza', 'augusto nunes'];25;none;en;https://i.ytimg.com/vi/bP1vTY_7fLI/default.jpg;120;90;https://i.ytimg.com/vi/bP1vTY_7fLI/mqdefault.jpg;320;180;https://i.ytimg.com/vi/bP1vTY_7fLI/hqdefault.jpg;480;360;https://i.ytimg.com/vi/bP1vTY_7fLI/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/bP1vTY_7fLI/maxresdefault.jpg;1280.0;720.0;Rodrigo Pacheco é hostilizado antes da votar na eleição;"Confira íntegra: https://youtu.be/c3fokDr_Gz4

Baixe o app Panflix: https://youtu.be/G2HbM-aO91Q

Inscreva-se no nosso canal:
http://www.youtube.com/ospingosnosis 

Entre no nosso site:
http://jovempan.com.br/

Facebook:
https://www.facebook.com/OsPingosnosIsOficial/

Siga no Twitter:
https://twitter.com/JovemPanNews

Instagram:
https://www.instagram.com/jovempannews/

#JovemPan
#OsPingosNosIs 
-";en;PT3M44S;2d;hd;false;True;rectangular;;390029;43803;0;2768
56;youtube#video;RgwaxRb9s-8V4krNvXd5MFRz87I;JTBuQj5yLZw;2022-10-10T19:42:08Z;UC_M1ek8fhnDkz5C2zfkTxpg;“NUNCA VI TANTA COMPRA DE VOTO QUANTO NESTA ELEIÇÃO” | Cortes 247;"Jones Manoel é historiador marxista, youtuber, professor de história, escritor e militante do PCB. Foi candidato a governador de Pernambuco pelo PCB na última eleição (2022).

Vídeo completo aqui: https://youtu.be/cPtTo-IRhOg

Seja assinante do Brasil 247 e da TV 247 em brasil247.com/apoio ou apoie por Pix usando a chave pix@brasil247.com.br.

Este é o único canal autorizado a utilizar conteúdo jornalístico da TV 247.

Todos os direitos reservados.";Cortes 247;;22;none;;https://i.ytimg.com/vi/JTBuQj5yLZw/default.jpg;120;90;https://i.ytimg.com/vi/JTBuQj5yLZw/mqdefault.jpg;320;180;https://i.ytimg.com/vi/JTBuQj5yLZw/hqdefault.jpg;480;360;https://i.ytimg.com/vi/JTBuQj5yLZw/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/JTBuQj5yLZw/maxresdefault.jpg;1280.0;720.0;“NUNCA VI TANTA COMPRA DE VOTO QUANTO NESTA ELEIÇÃO” | Cortes 247;"Jones Manoel é historiador marxista, youtuber, professor de história, escritor e militante do PCB. Foi candidato a governador de Pernambuco pelo PCB na última eleição (2022).

Vídeo completo aqui: https://youtu.be/cPtTo-IRhOg

Seja assinante do Brasil 247 e da TV 247 em brasil247.com/apoio ou apoie por Pix usando a chave pix@brasil247.com.br.

Este é o único canal autorizado a utilizar conteúdo jornalístico da TV 247.

Todos os direitos reservados.";;PT4M15S;2d;hd;false;True;rectangular;;31392;3745;0;353
57;youtube#video;FtgPrhw40z6H9UGykBccLhIX5KQ;gMQ1DxV_hS4;2022-10-06T01:40:05Z;UCzjtGnD7qqeaHW3nvDVrjQA;Eles insistem: Globo paga nova pesquisa para eleição presidencial;"Confira íntegra: https://youtu.be/d_NrUD0cPYQ

Baixe o app Panflix: https://youtu.be/G2HbM-aO91Q

Inscreva-se no nosso canal:
http://www.youtube.com/ospingosnosis 

Entre no nosso site:
http://jovempan.com.br/

Facebook:
https://www.facebook.com/OsPingosnosIsOficial/

Siga no Twitter:
https://twitter.com/JovemPanNews

Instagram:
https://www.instagram.com/jovempannews/

#JovemPan
#OsPingosNosIs 
-";Os Pingos nos Is;['os pingos nos is', 'jovem pan', 'Jovem Pan ao vivo', 'pingos', 'pingos nos is', 'pingos nos is jovem pan', 'pingos nos is jp', 'os pingos nos is jovem pan', 'pilulapingos', 'victor brown', 'ana paula henkel', 'josé maria trindade', 'diogo schelp', 'guilherme fiuza', 'fiuza', 'augusto nunes'];25;none;en;https://i.ytimg.com/vi/gMQ1DxV_hS4/default.jpg;120;90;https://i.ytimg.com/vi/gMQ1DxV_hS4/mqdefault.jpg;320;180;https://i.ytimg.com/vi/gMQ1DxV_hS4/hqdefault.jpg;480;360;https://i.ytimg.com/vi/gMQ1DxV_hS4/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/gMQ1DxV_hS4/maxresdefault.jpg;1280.0;720.0;Eles insistem: Globo paga nova pesquisa para eleição presidencial;"Confira íntegra: https://youtu.be/d_NrUD0cPYQ

Baixe o app Panflix: https://youtu.be/G2HbM-aO91Q

Inscreva-se no nosso canal:
http://www.youtube.com/ospingosnosis 

Entre no nosso site:
http://jovempan.com.br/

Facebook:
https://www.facebook.com/OsPingosnosIsOficial/

Siga no Twitter:
https://twitter.com/JovemPanNews

Instagram:
https://www.instagram.com/jovempannews/

#JovemPan
#OsPingosNosIs 
-";en;PT6M17S;2d;hd;false;True;rectangular;;404821;25250;0;4290
58;youtube#video;eYQ1Fot08osqwcMjC8Qad7tqwwE;JukpeUFLCS8;2022-10-17T20:47:23Z;UCyJYZugIbTwCx965dZ47aCg;#lula2022 #bolsonaro #eleições2022 #eleição #debatenaband #presidente #voto #forabolsonaro #lula;;Senso Comuna;;27;none;pt;https://i.ytimg.com/vi/JukpeUFLCS8/default.jpg;120;90;https://i.ytimg.com/vi/JukpeUFLCS8/mqdefault.jpg;320;180;https://i.ytimg.com/vi/JukpeUFLCS8/hqdefault.jpg;480;360;https://i.ytimg.com/vi/JukpeUFLCS8/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/JukpeUFLCS8/maxresdefault.jpg;1280.0;720.0;#lula2022 #bolsonaro #eleições2022 #eleição #debatenaband #presidente #voto #forabolsonaro #lula;;pt-BR;PT1M1S;2d;hd;false;True;rectangular;;537;13;0;0
59;youtube#video;ACO3_zeESl7akDcCb7GsKJ3vBx4;7GAxRpoSIN0;2022-10-20T22:00:08Z;UCoHlMwi84mDHxfzy1bdAzQg;Quem vai vencer a Eleição - Anderson Martins;"Composição do dia para o dia da Estatística 
Conheça meu trabalho: https://ffm.to/anderson-martins

Letra a Música: Anderson Martins e Silva 

Estatisticamente 
Podemos descobrir
Qual a direção que é melhor seguir 

Pois fica arquivado 
No seu pessoal  
Sentimentos ruins 
E também coisa legal 

Mede e pergunta e observa, levanta cada opção…

O que será que vai rolar? 
Vai chover ou não? 
Qual o lado do penalti 
Quem vai ser campeão 

O que será que vai rolar? 
Vai chover ou não? 
E quem é que vai ganhar no fim das contas a eleição?

#eleição #quemvaivencer #estatistica #estatisticamente";Anderson Martins;;10;none;pt;https://i.ytimg.com/vi/7GAxRpoSIN0/default.jpg;120;90;https://i.ytimg.com/vi/7GAxRpoSIN0/mqdefault.jpg;320;180;https://i.ytimg.com/vi/7GAxRpoSIN0/hqdefault.jpg;480;360;https://i.ytimg.com/vi/7GAxRpoSIN0/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/7GAxRpoSIN0/maxresdefault.jpg;1280.0;720.0;Quem vai vencer a Eleição - Anderson Martins;"Composição do dia para o dia da Estatística 
Conheça meu trabalho: https://ffm.to/anderson-martins

Letra a Música: Anderson Martins e Silva 

Estatisticamente 
Podemos descobrir
Qual a direção que é melhor seguir 

Pois fica arquivado 
No seu pessoal  
Sentimentos ruins 
E também coisa legal 

Mede e pergunta e observa, levanta cada opção…

O que será que vai rolar? 
Vai chover ou não? 
Qual o lado do penalti 
Quem vai ser campeão 

O que será que vai rolar? 
Vai chover ou não? 
E quem é que vai ganhar no fim das contas a eleição?

#eleição #quemvaivencer #estatistica #estatisticamente";;PT1M21S;2d;hd;false;False;rectangular;;44;2;0;1
60;youtube#video;neBuYlaS2FIiTKZHz3pRSRFWpIs;aTnINY0GXbk;2022-10-08T13:59:02Z;UCL9zMpwKOvObGH_oRP_z2nw;Afroconveniência e eleição 2022 #shorts;;Deusa Cientista;;22;none;;https://i.ytimg.com/vi/aTnINY0GXbk/default.jpg;120;90;https://i.ytimg.com/vi/aTnINY0GXbk/mqdefault.jpg;320;180;https://i.ytimg.com/vi/aTnINY0GXbk/hqdefault.jpg;480;360;https://i.ytimg.com/vi/aTnINY0GXbk/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/aTnINY0GXbk/maxresdefault.jpg;1280.0;720.0;Afroconveniência e eleição 2022 #shorts;;;PT58S;2d;hd;false;True;rectangular;;118;28;0;1
61;youtube#video;VwSxH7BsUuKrFFpS_qgcvroTg70;bryXPntTndk;2022-10-03T19:23:05Z;UCKsm0fkGD_Pln4h7Bxr9a2w;Chamada - Eleição do Moda Center;;Moda Center Santa Cruz;;24;none;;https://i.ytimg.com/vi/bryXPntTndk/default.jpg;120;90;https://i.ytimg.com/vi/bryXPntTndk/mqdefault.jpg;320;180;https://i.ytimg.com/vi/bryXPntTndk/hqdefault.jpg;480;360;https://i.ytimg.com/vi/bryXPntTndk/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/bryXPntTndk/maxresdefault.jpg;1280.0;720.0;Chamada - Eleição do Moda Center;;;PT31S;2d;hd;false;False;rectangular;;115;9;0;0
62;youtube#video;f3vxTAw-cgLnEtjESBm2CnWhit4;F0ri__Skkn0;2022-10-19T23:00:02Z;UCYiVGJKLhIU4stGatZg9eug;NOVA ELEIÇÃO EM CACHOEIRINHA | Lula pede voto em Almansa;Siga a cobertura da eleição suplementar na coluna do Rafael Martinelli em seguinte.inf.br;Seguinte TV;;25;none;;https://i.ytimg.com/vi/F0ri__Skkn0/default.jpg;120;90;https://i.ytimg.com/vi/F0ri__Skkn0/mqdefault.jpg;320;180;https://i.ytimg.com/vi/F0ri__Skkn0/hqdefault.jpg;480;360;https://i.ytimg.com/vi/F0ri__Skkn0/sddefault.jpg;640.0;480.0;;;;NOVA ELEIÇÃO EM CACHOEIRINHA | Lula pede voto em Almansa;Siga a cobertura da eleição suplementar na coluna do Rafael Martinelli em seguinte.inf.br;;PT33S;2d;hd;false;False;rectangular;;459;12;0;1
63;youtube#video;ZLfbYgCwPZe-KbaENZjjP9dr_sE;OTJGYdTTQp0;2022-10-05T18:32:36Z;UCtyUckKiQDkQsSNoctU5igQ;Quando há segundo turno em uma eleição? #eleições2022 #segundoturno #brasil🇧🇷 #brasilia;;Defenda seus Direitos;;27;none;;https://i.ytimg.com/vi/OTJGYdTTQp0/default.jpg;120;90;https://i.ytimg.com/vi/OTJGYdTTQp0/mqdefault.jpg;320;180;https://i.ytimg.com/vi/OTJGYdTTQp0/hqdefault.jpg;480;360;https://i.ytimg.com/vi/OTJGYdTTQp0/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/OTJGYdTTQp0/maxresdefault.jpg;1280.0;720.0;Quando há segundo turno em uma eleição? #eleições2022 #segundoturno #brasil🇧🇷 #brasilia;;;PT35S;2d;hd;false;False;rectangular;;2774;78;0;9
64;youtube#video;g8wPTApVIfIz5JPTlEVFkrZe21Y;3-iM_d_hEbw;2022-10-07T14:28:49Z;UC6AK28v_cwVFYBqCeO0W-bQ;#Eleição Deputado Tenente Coimbra é o convidado do programa Jornal Enfoque Manhã de Notícias;;Boqnews TV;;25;none;pt;https://i.ytimg.com/vi/3-iM_d_hEbw/default.jpg;120;90;https://i.ytimg.com/vi/3-iM_d_hEbw/mqdefault.jpg;320;180;https://i.ytimg.com/vi/3-iM_d_hEbw/hqdefault.jpg;480;360;https://i.ytimg.com/vi/3-iM_d_hEbw/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/3-iM_d_hEbw/maxresdefault.jpg;1280.0;720.0;#Eleição Deputado Tenente Coimbra é o convidado do programa Jornal Enfoque Manhã de Notícias;;;PT53S;2d;hd;false;False;rectangular;;39;2;0;1
65;youtube#video;OcsHJHqIVYeFCSS3keKkzUgmmSU;io4u9_SlEuk;2022-10-03T20:43:07Z;UCDxjW7Sv9z3gdQo2K_5kSAg;#Shorts Pós eleição;#shorts #ditaduranuncamais #fascismo #fascismoeterno;Blogs & Livros;;22;none;pt;https://i.ytimg.com/vi/io4u9_SlEuk/default.jpg;120;90;https://i.ytimg.com/vi/io4u9_SlEuk/mqdefault.jpg;320;180;https://i.ytimg.com/vi/io4u9_SlEuk/hqdefault.jpg;480;360;https://i.ytimg.com/vi/io4u9_SlEuk/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/io4u9_SlEuk/maxresdefault.jpg;1280.0;720.0;#Shorts Pós eleição;#shorts #ditaduranuncamais #fascismo #fascismoeterno;;PT46S;2d;hd;false;False;rectangular;;61;4;0;0
66;youtube#video;MjcQzwL8-JjfnynTqJyi0i30OX0;dB0SKU-_WTA;2022-10-25T20:56:12Z;UCyJYZugIbTwCx965dZ47aCg;#lula2022 #lula #segundoturno #eleição #eleições2022 #pauloguedes #salariominimo #voto13 #pt;;Senso Comuna;;27;none;pt;https://i.ytimg.com/vi/dB0SKU-_WTA/default.jpg;120;90;https://i.ytimg.com/vi/dB0SKU-_WTA/mqdefault.jpg;320;180;https://i.ytimg.com/vi/dB0SKU-_WTA/hqdefault.jpg;480;360;https://i.ytimg.com/vi/dB0SKU-_WTA/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/dB0SKU-_WTA/maxresdefault.jpg;1280.0;720.0;#lula2022 #lula #segundoturno #eleição #eleições2022 #pauloguedes #salariominimo #voto13 #pt;;pt-BR;PT1M1S;2d;hd;false;True;rectangular;;16;2;0;0
67;youtube#video;NA6pYU87kw5grWMoT5tP-HpFHBg;EOVoy0hNmTo;2022-10-03T00:50:30Z;UCLYBE7F-CMyktzk234o_q3A;APURAÇÃO DA ELEIÇÃO 2022;"Acesse nosso site de Resultados da Apuração da Eleição 2022: https://eleicoes.rco.com.br

Entre no nosso site:
https://www.rco.com.br

Entre no nosso Facebook:
https://facebook.com/radiocentroeste/

Siga no Instagram:
https://www.instagram.com/radiocentrooeste";Rádio Centro Oeste 100,9 FM;['entretenimento', 'informação', 'notícias', 'batepapo', 'informacao', 'esporte', 'futebol', 'apuração eleições 2022'];25;none;pt;https://i.ytimg.com/vi/EOVoy0hNmTo/default.jpg;120;90;https://i.ytimg.com/vi/EOVoy0hNmTo/mqdefault.jpg;320;180;https://i.ytimg.com/vi/EOVoy0hNmTo/hqdefault.jpg;480;360;https://i.ytimg.com/vi/EOVoy0hNmTo/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/EOVoy0hNmTo/maxresdefault.jpg;1280.0;720.0;APURAÇÃO DA ELEIÇÃO 2022;"Acesse nosso site de Resultados da Apuração da Eleição 2022: https://eleicoes.rco.com.br

Entre no nosso site:
https://www.rco.com.br

Entre no nosso Facebook:
https://facebook.com/radiocentroeste/

Siga no Instagram:
https://www.instagram.com/radiocentrooeste";;PT5H6S;2d;hd;false;False;rectangular;;2877;29;0;0
68;youtube#video;O4BD-HN_pCaCNBlvvv73zTxsids;goTDNou_-Mw;2022-10-24T17:56:53Z;UC4EILnOd3b-ZFoxNN_GKqag;#SemanaVeedha: Brasil na reta final da eleição presidencial;A semana começa intensa aqui no Brasil com véspera de eleição presidencial, e nossos expert Camila Abdelmalack, nossa economista-chefe, e o Rodrigo Moliterno, nosso head de renda variável, trouxeram os principais fatos que impactam o mercado nesse momento.;Veedha Investimentos;;25;none;pt-BR;https://i.ytimg.com/vi/goTDNou_-Mw/default.jpg;120;90;https://i.ytimg.com/vi/goTDNou_-Mw/mqdefault.jpg;320;180;https://i.ytimg.com/vi/goTDNou_-Mw/hqdefault.jpg;480;360;https://i.ytimg.com/vi/goTDNou_-Mw/sddefault.jpg;640.0;480.0;https://i.ytimg.com/vi/goTDNou_-Mw/maxresdefault.jpg;1280.0;720.0;#SemanaVeedha: Brasil na reta final da eleição presidencial;A semana começa intensa aqui no Brasil com véspera de eleição presidencial, e nossos expert Camila Abdelmalack, nossa economista-chefe, e o Rodrigo Moliterno, nosso head de renda variável, trouxeram os principais fatos que impactam o mercado nesse momento.;;PT6M18S;2d;hd;false;False;rectangular;;121;5;0;0
